sku,_attribute_set,_type,_category,_root_category,_product_websites,banda,color,country_of_manufacture,description,enable_googlecheckout,has_options,manufacturer,modelo,msrp_display_actual_price_type,msrp_enabled,name,options_container,price,reffornecedor,required_options,short_description,status,tamanho,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_media_position,_media_is_disabled
CMCMP00201,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Baterista",0,0,285,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Baterista","Bloco depois da Coluna de Informação",25,285,0,"Camisa com mangaCaveira Baterista",1,P,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00258,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Baterista",0,0,285,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Baterista","Bloco depois da Coluna de Informação",25,285,0,"Camisa com mangaCaveira Baterista",1,M,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00259,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Baterista",0,0,285,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Baterista","Bloco depois da Coluna de Informação",25,285,0,"Camisa com mangaCaveira Baterista",1,G,0,4,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00193,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Baterista",0,0,285,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Baterista","Bloco depois da Coluna de Informação",25,285,0,"Camisa com mangaCaveira Baterista",1,GG,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00171,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Chapeu Ray",0,0,279,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Chapeu Ray","Bloco depois da Coluna de Informação",25,279,0,"Camisa com mangaCaveira Chapeu Ray",1,P,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00168,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Chapeu Ray",0,0,279,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Chapeu Ray","Bloco depois da Coluna de Informação",25,279,0,"Camisa com mangaCaveira Chapeu Ray",1,M,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00165,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Chapeu Ray",0,0,279,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Chapeu Ray","Bloco depois da Coluna de Informação",25,279,0,"Camisa com mangaCaveira Chapeu Ray",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00108,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Chapeu Ray",0,0,279,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Chapeu Ray","Bloco depois da Coluna de Informação",25,279,0,"Camisa com mangaCaveira Chapeu Ray",1,GG,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00164,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Fone",0,0,284,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Fone","Bloco depois da Coluna de Informação",25,284,0,"Camisa com mangaCaveira Fone",1,P,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00161,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Fone",0,0,284,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Fone","Bloco depois da Coluna de Informação",25,284,0,"Camisa com mangaCaveira Fone",1,M,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00158,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Fone",0,0,284,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Fone","Bloco depois da Coluna de Informação",25,284,0,"Camisa com mangaCaveira Fone",1,G,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00101,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Fone",0,0,284,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Fone","Bloco depois da Coluna de Informação",25,284,0,"Camisa com mangaCaveira Fone",1,GG,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00142,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Machado",0,0,230,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Machado","Bloco depois da Coluna de Informação",25,230,0,"Camisa com mangaCaveira Machado",1,G,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00085,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Machado",0,0,230,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Machado","Bloco depois da Coluna de Informação",25,230,0,"Camisa com mangaCaveira Machado",1,GG,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00202,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Colorida",0,0,286,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Colorida","Bloco depois da Coluna de Informação",25,286,0,"Camisa com mangaCaveira Mexicana Colorida",1,P,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00259,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Colorida",0,0,286,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Colorida","Bloco depois da Coluna de Informação",25,286,0,"Camisa com mangaCaveira Mexicana Colorida",1,M,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00260,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Colorida",0,0,286,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Colorida","Bloco depois da Coluna de Informação",25,286,0,"Camisa com mangaCaveira Mexicana Colorida",1,G,0,4,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00194,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Colorida",0,0,286,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Colorida","Bloco depois da Coluna de Informação",25,286,0,"Camisa com mangaCaveira Mexicana Colorida",1,GG,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00079,Camisas,simple,"Camisas femininas","Default Category",base,Caveira,,Brasil,"Camisa Baby LookCaveira Mexicana Colorida Branca",0,0,,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookCaveira Mexicana Colorida Branca","Bloco depois da Coluna de Informação",20,,0,"Camisa Baby LookCaveira Mexicana Colorida Branca",1,G,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00306,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Colorida Branca",0,0,286,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Colorida Branca","Bloco depois da Coluna de Informação",25,286,0,"Camisa com mangaCaveira Mexicana Colorida Branca",1,P,0,4,250,16,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00370,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Colorida Branca",0,0,286,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Colorida Branca","Bloco depois da Coluna de Informação",25,286,0,"Camisa com mangaCaveira Mexicana Colorida Branca",1,M,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00378,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Colorida Branca",0,0,286,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Colorida Branca","Bloco depois da Coluna de Informação",25,286,0,"Camisa com mangaCaveira Mexicana Colorida Branca",1,G,0,4,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00296,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Colorida Branca",0,0,286,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Colorida Branca","Bloco depois da Coluna de Informação",25,286,0,"Camisa com mangaCaveira Mexicana Colorida Branca",1,GG,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00080,Camisas,simple,"Camisas femininas","Default Category",base,Caveira,,Brasil,"Camisa Baby LookCaveira Mexicana Colorida Preta",0,0,,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookCaveira Mexicana Colorida Preta","Bloco depois da Coluna de Informação",20,,0,"Camisa Baby LookCaveira Mexicana Colorida Preta",1,G,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00203,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana P/b",0,0,287,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana P/b","Bloco depois da Coluna de Informação",25,287,0,"Camisa com mangaCaveira Mexicana P/b",1,P,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00260,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana P/b",0,0,287,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana P/b","Bloco depois da Coluna de Informação",25,287,0,"Camisa com mangaCaveira Mexicana P/b",1,M,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00261,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana P/b",0,0,287,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana P/b","Bloco depois da Coluna de Informação",25,287,0,"Camisa com mangaCaveira Mexicana P/b",1,G,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00195,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana P/b",0,0,287,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana P/b","Bloco depois da Coluna de Informação",25,287,0,"Camisa com mangaCaveira Mexicana P/b",1,GG,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00082,Camisas,simple,"Camisas femininas","Default Category",base,Caveira,,Brasil,"Camisa Baby LookCaveira Mexicana Rosa",0,0,,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookCaveira Mexicana Rosa","Bloco depois da Coluna de Informação",20,,0,"Camisa Baby LookCaveira Mexicana Rosa",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00299,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Rosas",0,0,307,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Rosas","Bloco depois da Coluna de Informação",25,307,0,"Camisa com mangaCaveira Mexicana Rosas",1,P,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00361,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Rosas",0,0,307,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Rosas","Bloco depois da Coluna de Informação",25,307,0,"Camisa com mangaCaveira Mexicana Rosas",1,M,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00369,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Rosas",0,0,307,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Rosas","Bloco depois da Coluna de Informação",25,307,0,"Camisa com mangaCaveira Mexicana Rosas",1,G,0,4,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00286,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Mexicana Rosas",0,0,307,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Mexicana Rosas","Bloco depois da Coluna de Informação",25,307,0,"Camisa com mangaCaveira Mexicana Rosas",1,GG,0,4,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00170,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Moto Cinza",0,0,278,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Moto Cinza","Bloco depois da Coluna de Informação",25,278,0,"Camisa com mangaCaveira Moto Cinza",1,P,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00167,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Moto Cinza",0,0,278,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Moto Cinza","Bloco depois da Coluna de Informação",25,278,0,"Camisa com mangaCaveira Moto Cinza",1,M,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00169,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Moto Cinza",0,0,278,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Moto Cinza","Bloco depois da Coluna de Informação",25,278,0,"Camisa com mangaCaveira Moto Cinza",1,G,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00107,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Moto Cinza",0,0,278,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Moto Cinza","Bloco depois da Coluna de Informação",25,278,0,"Camisa com mangaCaveira Moto Cinza",1,GG,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00250,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Moto Fogo",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Moto Fogo","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaCaveira Moto Fogo",1,P,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00325,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Moto Fogo",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Moto Fogo","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaCaveira Moto Fogo",1,M,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00328,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Moto Fogo",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Moto Fogo","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaCaveira Moto Fogo",1,G,0,4,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00248,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Moto Fogo",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Moto Fogo","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaCaveira Moto Fogo",1,GG,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00173,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Trono",0,0,256,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Trono","Bloco depois da Coluna de Informação",25,256,0,"Camisa com mangaCaveira Trono",1,P,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00170,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Trono",0,0,256,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Trono","Bloco depois da Coluna de Informação",25,256,0,"Camisa com mangaCaveira Trono",1,M,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00167,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Trono",0,0,256,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Trono","Bloco depois da Coluna de Informação",25,256,0,"Camisa com mangaCaveira Trono",1,G,0,4,250,18,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00110,Camisas,simple,"Camisas masculinas","Default Category",base,Caveira,,Brasil,"Camisa com mangaCaveira Trono",0,0,256,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCaveira Trono","Bloco depois da Coluna de Informação",25,256,0,"Camisa com mangaCaveira Trono",1,GG,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCHP00001,Camisas,simple,"Camisas masculinas","Default Category",base,,,Brasil,"Camisa Chaveirosbeatles Yellow",0,0,,,"Utilizar configuração","Utilizar configuração","Camisa Chaveirosbeatles Yellow","Bloco depois da Coluna de Informação",25,,0,"Camisa Chaveirosbeatles Yellow",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMP00168,Camisas,simple,"Camisas masculinas","Default Category",base,Terror,,Brasil,"Camisa com mangaChucky",0,0,166,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaChucky","Bloco depois da Coluna de Informação",25,166,0,"Camisa com mangaChucky",1,P,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00165,Camisas,simple,"Camisas masculinas","Default Category",base,Terror,,Brasil,"Camisa com mangaChucky",0,0,166,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaChucky","Bloco depois da Coluna de Informação",25,166,0,"Camisa com mangaChucky",1,M,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00162,Camisas,simple,"Camisas masculinas","Default Category",base,Terror,,Brasil,"Camisa com mangaChucky",0,0,166,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaChucky","Bloco depois da Coluna de Informação",25,166,0,"Camisa com mangaChucky",1,G,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00105,Camisas,simple,"Camisas masculinas","Default Category",base,Terror,,Brasil,"Camisa com mangaChucky",0,0,166,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaChucky","Bloco depois da Coluna de Informação",25,166,0,"Camisa com mangaChucky",1,GG,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00164,Camisas,simple,"Camisas masculinas","Default Category",base,,,Brasil,"Camisa com mangaCm G",0,0,278,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCm G","Bloco depois da Coluna de Informação",25,278,0,"Camisa com mangaCm G",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00246,Camisas,simple,"Camisas masculinas","Default Category",base,,,Brasil,"Camisa com mangaCm M",0,0,5,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCm M","Bloco depois da Coluna de Informação",25,5,0,"Camisa com mangaCm M",1,M,0,4,250,-4,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMP00147,Camisas,simple,"Camisas masculinas","Default Category",base,,,Brasil,"Camisa com mangaCm P",0,0,230,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCm P","Bloco depois da Coluna de Informação",25,230,0,"Camisa com mangaCm P",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00385,Camisas,simple,"Camisas masculinas","Default Category",base,,,Brasil,"Camisa com mangaCm Smiths Capacete",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCm Smiths Capacete","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaCm Smiths Capacete",1,M,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00071,Camisas,simple,"Camisas femininas","Default Category",base,Quadrinhos,,Brasil,"Camisa Baby LookCoringa",0,0,144,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookCoringa","Bloco depois da Coluna de Informação",20,144,0,"Camisa Baby LookCoringa",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00158,Camisas,simple,"Camisas masculinas","Default Category",base,Quadrinhos,,Brasil,"Camisa com mangaCoringa Cabelo Verde",0,0,198,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaCoringa Cabelo Verde","Bloco depois da Coluna de Informação",25,198,0,"Camisa com mangaCoringa Cabelo Verde",1,P,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
